customer_id,month,txn_amount_sum,txn_count,avg_txn_value
165,2025-01-01,1646.18,1,1646.18
165,2025-03-01,3393.12,2,1696.56
165,2025-04-01,862.3,1,862.3
165,2025-07-01,434.52,1,434.52
165,2025-09-01,4750.9,1,4750.9
166,2024-11-01,3757.46,1,3757.46
166,2025-01-01,944.26,1,944.26
166,2025-02-01,1908.64,1,1908.64
166,2025-03-01,2592.66,1,2592.66
166,2025-06-01,4363.73,1,4363.73
166,2025-08-01,2374.81,1,2374.81
166,2025-09-01,4341.13,1,4341.13
167,2025-02-01,3274.25,1,3274.25
168,2025-03-01,4137.76,1,4137.76
168,2025-04-01,4632.92,1,4632.92
168,2025-05-01,877.91,1,877.91
168,2025-07-01,1147.09,1,1147.09
168,2025-08-01,2271.6,1,2271.6
169,2024-12-01,4126.7,1,4126.7
169,2025-01-01,2033.96,1,2033.96
169,2025-04-01,1875.41,1,1875.41
169,2025-06-01,764.06,1,764.06
169,2025-08-01,6974.36,2,3487.18
170,2024-11-01,3475.33,1,3475.33
170,2024-12-01,5663.09,2,2831.545
170,2025-04-01,7404.0,2,3702.0
170,2025-05-01,3413.56,2,1706.78
171,2025-01-01,1826.27,1,1826.27
171,2025-02-01,3774.95,1,3774.95
171,2025-05-01,3824.38,1,3824.38
172,2024-09-01,1656.95,1,1656.95
172,2024-11-01,4575.21,1,4575.21
172,2025-04-01,15503.07,4,3875.7675
172,2025-06-01,3919.9,2,1959.95
173,2024-12-01,1553.07,1,1553.07
173,2025-09-01,7929.790000000001,2,3964.8950000000004
174,2024-10-01,808.55,1,808.55
174,2024-12-01,447.18,1,447.18
174,2025-02-01,1225.69,1,1225.69
174,2025-05-01,3099.14,1,3099.14
174,2025-06-01,4650.1,1,4650.1
174,2025-07-01,2457.86,1,2457.86
175,2024-12-01,3861.03,1,3861.03
175,2025-01-01,153.78,1,153.78
175,2025-03-01,4606.61,1,4606.61
175,2025-08-01,2336.75,1,2336.75
176,2025-02-01,6435.9,3,2145.2999999999997
176,2025-05-01,822.12,1,822.12
176,2025-06-01,5235.280000000001,2,2617.6400000000003
176,2025-07-01,787.21,1,787.21
177,2024-10-01,2245.4300000000003,2,1122.7150000000001
177,2025-02-01,1393.32,1,1393.32
178,2024-11-01,2979.68,1,2979.68
178,2024-12-01,2933.21,2,1466.605
178,2025-03-01,7672.85,2,3836.425
178,2025-06-01,4046.0,1,4046.0
179,2025-01-01,2727.49,1,2727.49
179,2025-05-01,2526.31,2,1263.155
179,2025-06-01,345.64,1,345.64
179,2025-07-01,4030.99,1,4030.99
179,2025-09-01,4715.23,1,4715.23
180,2025-01-01,1988.21,1,1988.21
180,2025-02-01,918.97,1,918.97
180,2025-04-01,4664.95,1,4664.95
180,2025-05-01,2187.47,1,2187.47
180,2025-06-01,4292.22,1,4292.22
180,2025-07-01,2743.63,1,2743.63
180,2025-08-01,1134.76,1,1134.76
181,2024-11-01,359.79,1,359.79
181,2024-12-01,2056.34,1,2056.34
181,2025-06-01,640.13,1,640.13
181,2025-07-01,4540.09,2,2270.045
182,2024-12-01,3765.53,1,3765.53
182,2025-06-01,2751.56,1,2751.56
182,2025-08-01,430.0,1,430.0
183,2024-09-01,2796.77,1,2796.77
183,2024-10-01,7704.54,2,3852.27
183,2024-11-01,2425.69,1,2425.69
183,2024-12-01,979.01,1,979.01
183,2025-04-01,620.68,1,620.68
183,2025-05-01,2756.47,1,2756.47
183,2025-07-01,834.16,1,834.16
183,2025-08-01,169.75,1,169.75
184,2024-09-01,4087.89,1,4087.89
184,2024-10-01,7707.34,2,3853.67
184,2025-09-01,2575.7200000000003,2,1287.8600000000001
185,2025-02-01,2180.08,1,2180.08
185,2025-03-01,2244.47,1,2244.47
185,2025-04-01,2785.31,1,2785.31
185,2025-08-01,2083.29,1,2083.29
186,2025-02-01,5122.54,3,1707.5133333333333
186,2025-04-01,4810.6,1,4810.6
186,2025-07-01,7096.27,2,3548.135
186,2025-08-01,3001.48,1,3001.48
187,2024-11-01,2786.3799999999997,2,1393.1899999999998
187,2024-12-01,1877.87,1,1877.87
187,2025-02-01,4079.23,1,4079.23
187,2025-03-01,1149.93,1,1149.93
187,2025-08-01,177.7,1,177.7
187,2025-09-01,4803.8,1,4803.8
188,2024-11-01,1254.15,1,1254.15
188,2024-12-01,1160.8,1,1160.8
188,2025-01-01,2210.4,1,2210.4
188,2025-05-01,279.79,1,279.79
189,2024-10-01,985.26,1,985.26
189,2025-01-01,1451.17,1,1451.17
189,2025-04-01,4233.18,1,4233.18
189,2025-05-01,2813.56,1,2813.56
189,2025-08-01,4136.4400000000005,2,2068.2200000000003
190,2024-12-01,3475.47,1,3475.47
190,2025-01-01,450.33,1,450.33
190,2025-02-01,4748.76,1,4748.76
190,2025-04-01,4316.5,1,4316.5
190,2025-06-01,1403.5,1,1403.5
190,2025-07-01,908.82,1,908.82
190,2025-09-01,4492.15,2,2246.075
191,2024-10-01,6177.41,2,3088.705
191,2025-01-01,11260.54,5,2252.108
191,2025-03-01,7527.98,2,3763.99
191,2025-07-01,1619.84,1,1619.84
192,2024-12-01,107.13,1,107.13
192,2025-03-01,3927.57,1,3927.57
192,2025-04-01,4294.0,1,4294.0
193,2024-11-01,1100.44,1,1100.44
193,2025-01-01,3212.84,1,3212.84
193,2025-07-01,2486.47,1,2486.47
193,2025-08-01,5589.83,2,2794.915
194,2024-12-01,5613.61,2,2806.805
194,2025-01-01,6796.129999999999,2,3398.0649999999996
194,2025-02-01,2243.65,1,2243.65
194,2025-05-01,4861.88,1,4861.88
194,2025-08-01,2269.38,1,2269.38
194,2025-09-01,4266.39,1,4266.39
195,2025-04-01,758.81,1,758.81
196,2024-09-01,2058.67,1,2058.67
196,2024-10-01,1738.56,1,1738.56
196,2024-11-01,4179.67,1,4179.67
196,2025-02-01,8058.76,3,2686.2533333333336
197,2024-12-01,3532.65,1,3532.65
197,2025-02-01,686.38,1,686.38
197,2025-03-01,1153.84,1,1153.84
197,2025-05-01,2764.09,1,2764.09
197,2025-07-01,6073.99,2,3036.995
197,2025-08-01,2954.12,2,1477.06
198,2025-02-01,1133.02,1,1133.02
198,2025-03-01,1075.71,1,1075.71
198,2025-06-01,3335.32,1,3335.32
199,2025-03-01,3877.4,1,3877.4
199,2025-05-01,2745.25,1,2745.25
199,2025-07-01,6012.26,2,3006.13
200,2024-12-01,2224.52,2,1112.26
200,2025-01-01,3769.41,1,3769.41
200,2025-05-01,317.86,1,317.86
200,2025-06-01,4994.35,1,4994.35
200,2025-08-01,517.08,1,517.08
201,2024-11-01,306.19,1,306.19
201,2024-12-01,4526.85,1,4526.85
201,2025-03-01,694.7,1,694.7
201,2025-06-01,5444.42,2,2722.21
202,2024-11-01,7962.82,3,2654.273333333333
202,2025-01-01,3640.0,1,3640.0
202,2025-02-01,1307.13,1,1307.13
202,2025-05-01,4784.83,2,2392.415
202,2025-07-01,4507.35,1,4507.35
203,2024-10-01,1777.87,1,1777.87
203,2025-04-01,263.74,1,263.74
203,2025-08-01,4843.29,1,4843.29
204,2024-10-01,3304.57,1,3304.57
204,2024-12-01,2258.72,1,2258.72
204,2025-05-01,3681.07,1,3681.07
204,2025-07-01,4929.95,1,4929.95
205,2025-03-01,3028.92,1,3028.92
205,2025-05-01,3753.28,1,3753.28
205,2025-06-01,4370.69,1,4370.69
205,2025-08-01,602.47,1,602.47
205,2025-09-01,3029.24,1,3029.24
206,2025-02-01,71.26,1,71.26
206,2025-03-01,6052.370000000001,2,3026.1850000000004
206,2025-04-01,4529.99,3,1509.9966666666667
206,2025-06-01,2422.61,1,2422.61
206,2025-07-01,1669.7,1,1669.7
206,2025-09-01,4017.12,1,4017.12
207,2024-09-01,1964.09,1,1964.09
207,2025-02-01,6061.54,2,3030.77
207,2025-08-01,14.0,1,14.0
208,2024-09-01,4732.55,1,4732.55
208,2024-12-01,2006.67,1,2006.67
209,2025-03-01,1834.43,1,1834.43
209,2025-04-01,2714.06,2,1357.03
210,2024-11-01,84.02,1,84.02
210,2024-12-01,8937.769999999999,3,2979.256666666666
210,2025-08-01,2987.7,1,2987.7
211,2024-10-01,3269.73,1,3269.73
211,2024-11-01,4441.79,1,4441.79
211,2025-02-01,4829.27,1,4829.27
211,2025-04-01,2840.19,1,2840.19
211,2025-07-01,3054.98,2,1527.49
212,2025-01-01,472.12,1,472.12
212,2025-02-01,4929.22,1,4929.22
212,2025-03-01,2659.34,1,2659.34
212,2025-07-01,593.39,1,593.39
212,2025-08-01,4974.35,1,4974.35
213,2024-10-01,3733.73,1,3733.73
213,2024-12-01,4941.2,1,4941.2
213,2025-05-01,7855.719999999999,2,3927.8599999999997
213,2025-08-01,3066.23,1,3066.23
214,2024-10-01,3678.56,1,3678.56
214,2024-11-01,1298.78,1,1298.78
214,2025-09-01,2026.69,1,2026.69
215,2024-11-01,4448.43,1,4448.43
215,2025-01-01,1854.35,1,1854.35
215,2025-05-01,4211.85,1,4211.85
215,2025-06-01,837.8,1,837.8
216,2024-11-01,2832.64,1,2832.64
216,2025-03-01,772.28,1,772.28
216,2025-05-01,8091.24,3,2697.08
216,2025-08-01,3972.43,1,3972.43
217,2024-09-01,2536.39,1,2536.39
217,2024-10-01,1452.94,1,1452.94
217,2024-12-01,6012.49,2,3006.245
218,2025-01-01,274.31,1,274.31
218,2025-05-01,4186.3,2,2093.15
218,2025-07-01,2374.25,1,2374.25
219,2024-09-01,2504.74,1,2504.74
219,2024-10-01,8829.34,2,4414.67
219,2025-01-01,1833.81,1,1833.81
219,2025-03-01,5851.29,2,2925.645
219,2025-05-01,7969.049999999999,2,3984.5249999999996
220,2024-12-01,2111.24,1,2111.24
220,2025-04-01,869.05,1,869.05
220,2025-08-01,334.52,1,334.52
220,2025-09-01,731.13,1,731.13
221,2025-01-01,5429.35,2,2714.675
221,2025-03-01,4916.29,1,4916.29
221,2025-07-01,2977.66,2,1488.83
221,2025-08-01,3238.76,1,3238.76
222,2025-02-01,2535.61,2,1267.805
222,2025-06-01,2770.92,1,2770.92
222,2025-07-01,885.85,1,885.85
223,2024-11-01,1125.5500000000002,2,562.7750000000001
223,2024-12-01,1089.52,1,1089.52
223,2025-02-01,3235.12,1,3235.12
224,2024-12-01,3038.88,1,3038.88
224,2025-03-01,2731.18,1,2731.18
225,2024-10-01,4623.49,1,4623.49
225,2024-11-01,4832.0,1,4832.0
225,2025-01-01,4829.19,1,4829.19
225,2025-04-01,372.4,1,372.4
225,2025-09-01,2024.19,1,2024.19
226,2024-10-01,1502.57,1,1502.57
226,2024-12-01,7093.65,2,3546.825
226,2025-03-01,1823.04,1,1823.04
226,2025-07-01,1354.67,1,1354.67
227,2024-12-01,829.65,1,829.65
227,2025-02-01,1157.31,1,1157.31
227,2025-05-01,1714.67,1,1714.67
227,2025-06-01,3630.31,1,3630.31
228,2024-09-01,3424.5299999999997,2,1712.2649999999999
228,2024-10-01,1783.39,1,1783.39
228,2024-11-01,2604.19,1,2604.19
228,2025-01-01,757.63,1,757.63
228,2025-03-01,13633.240000000002,3,4544.413333333334
228,2025-06-01,2918.02,1,2918.02
228,2025-08-01,1808.94,1,1808.94
229,2024-10-01,4876.25,1,4876.25
229,2025-01-01,2961.56,1,2961.56
229,2025-02-01,833.67,1,833.67
229,2025-03-01,1414.89,1,1414.89
230,2024-10-01,1114.63,1,1114.63
230,2025-02-01,1938.85,1,1938.85
230,2025-07-01,2093.78,1,2093.78
232,2024-12-01,1800.4,1,1800.4
232,2025-02-01,4961.75,1,4961.75
232,2025-04-01,346.25,1,346.25
232,2025-05-01,764.52,1,764.52
233,2024-12-01,3806.54,1,3806.54
233,2025-01-01,3341.05,1,3341.05
233,2025-06-01,2979.67,1,2979.67
233,2025-07-01,6619.9400000000005,3,2206.646666666667
234,2025-09-01,4280.11,1,4280.11
235,2024-10-01,5188.02,2,2594.01
235,2025-03-01,48.53,1,48.53
235,2025-04-01,4064.93,1,4064.93
235,2025-07-01,3589.83,1,3589.83
235,2025-08-01,382.53,1,382.53
235,2025-09-01,1929.94,1,1929.94
236,2024-11-01,3043.33,1,3043.33
236,2024-12-01,4666.57,1,4666.57
236,2025-03-01,3757.23,1,3757.23
236,2025-05-01,1631.27,1,1631.27
237,2025-06-01,3851.02,1,3851.02
237,2025-09-01,1093.56,1,1093.56
238,2024-09-01,3934.79,1,3934.79
238,2024-10-01,4610.81,1,4610.81
238,2024-12-01,3942.36,1,3942.36
238,2025-01-01,2913.53,1,2913.53
239,2024-12-01,3439.46,1,3439.46
239,2025-02-01,3366.89,1,3366.89
239,2025-03-01,4741.5,1,4741.5
240,2024-11-01,540.05,1,540.05
240,2024-12-01,828.91,1,828.91
240,2025-02-01,3350.72,1,3350.72
240,2025-07-01,1316.41,1,1316.41
241,2024-10-01,4934.88,1,4934.88
241,2025-01-01,7130.17,2,3565.085
241,2025-04-01,7936.57,2,3968.285
241,2025-08-01,2897.86,1,2897.86
242,2024-10-01,87.59,1,87.59
242,2024-11-01,1438.01,1,1438.01
242,2024-12-01,4639.82,1,4639.82
242,2025-01-01,18.16,1,18.16
243,2024-10-01,2448.2,1,2448.2
243,2024-11-01,4865.22,1,4865.22
243,2024-12-01,1189.86,1,1189.86
243,2025-04-01,756.88,1,756.88
243,2025-06-01,2021.04,1,2021.04
244,2024-10-01,3649.43,1,3649.43
244,2025-01-01,4478.29,1,4478.29
244,2025-02-01,1885.19,1,1885.19
244,2025-04-01,2302.89,1,2302.89
244,2025-07-01,4158.36,1,4158.36
245,2024-10-01,611.4,1,611.4
245,2024-12-01,611.08,1,611.08
245,2025-08-01,1312.07,1,1312.07
245,2025-09-01,825.4,1,825.4
246,2024-10-01,2979.69,1,2979.69
246,2025-01-01,3674.41,1,3674.41
246,2025-05-01,4303.02,1,4303.02
247,2024-11-01,1631.26,1,1631.26
247,2025-04-01,4812.55,1,4812.55
247,2025-05-01,1549.19,1,1549.19
247,2025-06-01,2299.2,1,2299.2
247,2025-07-01,3986.17,2,1993.085
248,2024-10-01,9188.779999999999,2,4594.389999999999
248,2024-11-01,2036.73,1,2036.73
248,2024-12-01,2609.59,2,1304.795
248,2025-01-01,4910.86,1,4910.86
248,2025-02-01,1896.17,1,1896.17
248,2025-03-01,5292.860000000001,2,2646.4300000000003
248,2025-05-01,411.38,1,411.38
248,2025-09-01,3731.35,1,3731.35
249,2024-10-01,1493.69,1,1493.69
249,2024-12-01,2581.25,1,2581.25
250,2025-03-01,484.58,1,484.58
250,2025-07-01,6526.26,3,2175.42
250,2025-09-01,4727.73,1,4727.73
251,2024-11-01,637.62,1,637.62
251,2025-01-01,1471.16,1,1471.16
251,2025-06-01,1787.62,1,1787.62
251,2025-08-01,2138.15,1,2138.15
251,2025-09-01,3301.7799999999997,2,1650.8899999999999
252,2024-09-01,2862.28,1,2862.28
252,2024-10-01,3857.29,1,3857.29
252,2025-02-01,4784.54,1,4784.54
253,2024-10-01,8127.3,2,4063.65
253,2024-11-01,3528.59,1,3528.59
253,2024-12-01,3521.56,1,3521.56
253,2025-02-01,3466.03,1,3466.03
253,2025-04-01,656.53,1,656.53
253,2025-06-01,2509.78,1,2509.78
253,2025-07-01,2753.15,1,2753.15
254,2024-10-01,467.57,1,467.57
254,2024-12-01,3659.14,1,3659.14
254,2025-03-01,2268.14,1,2268.14
254,2025-06-01,7656.82,2,3828.41
254,2025-08-01,5937.19,3,1979.0633333333333
255,2024-09-01,4151.55,1,4151.55
255,2024-10-01,5895.05,3,1965.0166666666667
255,2024-11-01,8148.49,2,4074.245
255,2024-12-01,3830.52,1,3830.52
255,2025-03-01,3258.98,1,3258.98
255,2025-04-01,5441.29,2,2720.645
255,2025-05-01,5472.78,2,2736.39
255,2025-07-01,4542.93,1,4542.93
256,2024-10-01,2184.96,1,2184.96
256,2025-01-01,3121.36,1,3121.36
256,2025-02-01,2065.5,1,2065.5
256,2025-03-01,2713.68,1,2713.68
256,2025-04-01,2628.58,1,2628.58
257,2024-10-01,4995.150000000001,2,2497.5750000000003
257,2024-11-01,267.48,1,267.48
257,2024-12-01,3106.19,1,3106.19
257,2025-05-01,4690.25,1,4690.25
257,2025-06-01,4538.48,1,4538.48
258,2024-11-01,8788.76,2,4394.38
258,2025-01-01,4380.38,1,4380.38
258,2025-02-01,4941.74,1,4941.74
258,2025-04-01,4791.23,1,4791.23
258,2025-06-01,1258.29,1,1258.29
258,2025-07-01,3572.84,1,3572.84
259,2025-04-01,5970.88,2,2985.44
259,2025-07-01,826.1,1,826.1
260,2024-11-01,374.34,1,374.34
260,2024-12-01,238.96,1,238.96
260,2025-09-01,2933.05,1,2933.05
261,2024-11-01,3462.97,1,3462.97
261,2024-12-01,2007.08,1,2007.08
262,2024-10-01,487.86,1,487.86
262,2025-01-01,143.59,1,143.59
262,2025-02-01,5938.68,2,2969.34
262,2025-04-01,1352.82,1,1352.82
263,2025-04-01,1008.5,2,504.25
263,2025-08-01,7936.4800000000005,3,2645.4933333333333
264,2024-11-01,2545.41,1,2545.41
264,2024-12-01,4612.76,1,4612.76
264,2025-02-01,4972.4,1,4972.4
264,2025-04-01,4073.06,1,4073.06
265,2024-12-01,875.43,1,875.43
266,2025-03-01,786.77,1,786.77
266,2025-05-01,1509.56,1,1509.56
266,2025-07-01,2426.08,1,2426.08
267,2025-01-01,4629.92,2,2314.96
267,2025-02-01,5172.92,2,2586.46
267,2025-04-01,4020.57,1,4020.57
267,2025-06-01,4067.41,2,2033.705
268,2024-09-01,522.8,1,522.8
268,2024-10-01,5248.21,2,2624.105
268,2025-01-01,949.01,1,949.01
268,2025-04-01,2023.22,1,2023.22
268,2025-05-01,446.99,1,446.99
268,2025-08-01,1915.88,1,1915.88
269,2025-06-01,3261.48,2,1630.74
270,2024-10-01,4896.68,2,2448.34
270,2025-01-01,1574.98,1,1574.98
270,2025-06-01,4363.37,1,4363.37
270,2025-08-01,5523.48,2,2761.74
271,2024-12-01,800.48,1,800.48
271,2025-02-01,8797.630000000001,2,4398.8150000000005
271,2025-03-01,4557.22,2,2278.61
271,2025-06-01,4403.08,1,4403.08
271,2025-07-01,4862.98,1,4862.98
272,2025-03-01,2649.67,1,2649.67
272,2025-06-01,684.61,1,684.61
272,2025-09-01,3652.41,1,3652.41
273,2025-01-01,4557.45,1,4557.45
273,2025-02-01,2742.65,1,2742.65
273,2025-07-01,2157.65,2,1078.825
274,2024-10-01,1337.77,1,1337.77
274,2025-02-01,4251.24,1,4251.24
274,2025-05-01,2668.15,1,2668.15
275,2025-02-01,209.82,1,209.82
275,2025-06-01,4183.0,1,4183.0
276,2024-10-01,2565.0,1,2565.0
276,2025-04-01,2975.65,1,2975.65
276,2025-05-01,269.68,1,269.68
276,2025-08-01,2266.47,1,2266.47
276,2025-09-01,3277.67,1,3277.67
277,2024-10-01,4943.32,1,4943.32
277,2025-02-01,2200.73,1,2200.73
277,2025-03-01,532.36,1,532.36
277,2025-08-01,403.44,1,403.44
277,2025-09-01,1782.15,1,1782.15
278,2025-01-01,3288.82,1,3288.82
278,2025-02-01,4219.67,1,4219.67
278,2025-03-01,2452.5,1,2452.5
278,2025-06-01,72.15,1,72.15
278,2025-07-01,1624.44,1,1624.44
278,2025-08-01,425.91,1,425.91
279,2024-12-01,11114.130000000001,3,3704.7100000000005
279,2025-03-01,3011.89,1,3011.89
279,2025-04-01,4056.26,1,4056.26
279,2025-06-01,4020.27,1,4020.27
280,2024-10-01,4143.41,1,4143.41
280,2025-07-01,2702.61,1,2702.61
281,2024-09-01,3160.19,1,3160.19
281,2024-11-01,2378.26,1,2378.26
281,2024-12-01,4224.99,1,4224.99
281,2025-02-01,219.89,1,219.89
281,2025-03-01,1253.08,1,1253.08
281,2025-06-01,1955.34,1,1955.34
281,2025-08-01,5047.99,2,2523.995
282,2024-12-01,3337.94,1,3337.94
282,2025-06-01,3535.15,1,3535.15
282,2025-08-01,4460.95,1,4460.95
283,2024-11-01,5585.92,2,2792.96
283,2025-04-01,8102.11,2,4051.055
284,2024-09-01,656.57,1,656.57
284,2025-04-01,118.04,1,118.04
284,2025-05-01,4188.35,1,4188.35
284,2025-07-01,54.12,1,54.12
284,2025-08-01,3309.71,1,3309.71
285,2024-09-01,435.54,1,435.54
285,2024-11-01,3960.78,1,3960.78
285,2025-05-01,8501.54,2,4250.77
286,2025-03-01,41.12,1,41.12
286,2025-04-01,2104.79,1,2104.79
286,2025-06-01,3491.72,1,3491.72
286,2025-07-01,1709.31,1,1709.31
286,2025-08-01,1560.24,1,1560.24
287,2024-10-01,1734.53,1,1734.53
287,2025-04-01,516.21,1,516.21
287,2025-05-01,2059.49,1,2059.49
287,2025-06-01,1282.35,1,1282.35
287,2025-07-01,4203.35,1,4203.35
288,2024-11-01,804.87,1,804.87
288,2024-12-01,271.94,1,271.94
288,2025-01-01,1620.05,1,1620.05
288,2025-02-01,2871.95,1,2871.95
288,2025-03-01,3038.85,1,3038.85
288,2025-06-01,3161.85,1,3161.85
288,2025-07-01,2445.49,1,2445.49
289,2024-09-01,1647.79,1,1647.79
289,2024-10-01,416.15,1,416.15
289,2024-12-01,849.85,1,849.85
289,2025-01-01,1580.58,1,1580.58
289,2025-02-01,793.59,1,793.59
289,2025-04-01,7636.4,2,3818.2
289,2025-05-01,3968.33,1,3968.33
289,2025-07-01,1189.6,1,1189.6
290,2024-11-01,3783.08,1,3783.08
290,2024-12-01,2796.4,1,2796.4
291,2024-10-01,1516.79,2,758.395
291,2024-11-01,4524.87,2,2262.435
291,2025-03-01,3323.43,1,3323.43
291,2025-04-01,14156.77,4,3539.1925
292,2024-11-01,4491.94,1,4491.94
293,2025-01-01,3458.15,1,3458.15
293,2025-02-01,3482.0,2,1741.0
293,2025-03-01,1877.95,1,1877.95
293,2025-04-01,316.51,1,316.51
293,2025-07-01,3456.25,1,3456.25
294,2024-11-01,2700.77,1,2700.77
294,2024-12-01,4366.28,1,4366.28
294,2025-01-01,3474.74,1,3474.74
294,2025-02-01,6027.33,2,3013.665
294,2025-04-01,2426.42,2,1213.21
294,2025-05-01,1045.12,1,1045.12
295,2025-02-01,4078.08,1,4078.08
296,2024-11-01,4388.76,1,4388.76
296,2025-01-01,3781.4,1,3781.4
296,2025-04-01,4554.73,1,4554.73
296,2025-05-01,3124.85,1,3124.85
296,2025-08-01,2920.24,1,2920.24
297,2024-11-01,3173.84,1,3173.84
297,2025-02-01,6504.66,2,3252.33
297,2025-03-01,3066.58,1,3066.58
297,2025-06-01,2101.28,1,2101.28
297,2025-07-01,1787.38,1,1787.38
297,2025-09-01,3374.85,1,3374.85
298,2024-12-01,5769.88,2,2884.94
298,2025-01-01,2451.16,1,2451.16
299,2024-11-01,5608.13,2,2804.065
299,2025-05-01,429.28,1,429.28
299,2025-06-01,1621.37,1,1621.37
300,2025-04-01,4066.55,2,2033.275
301,2024-10-01,3339.12,1,3339.12
301,2024-11-01,4709.29,1,4709.29
301,2025-04-01,1756.27,1,1756.27
301,2025-05-01,3208.04,1,3208.04
301,2025-06-01,4629.18,1,4629.18
301,2025-07-01,4000.88,1,4000.88
301,2025-08-01,4942.26,1,4942.26
302,2024-10-01,1852.41,1,1852.41
302,2024-12-01,2996.49,1,2996.49
302,2025-02-01,4666.88,1,4666.88
302,2025-05-01,1759.28,1,1759.28
302,2025-06-01,3262.6,1,3262.6
302,2025-08-01,2102.13,3,700.71
303,2024-09-01,4646.65,1,4646.65
303,2024-10-01,4964.75,1,4964.75
303,2025-01-01,685.2,1,685.2
303,2025-02-01,4321.21,1,4321.21
303,2025-04-01,1930.52,1,1930.52
303,2025-08-01,3110.71,2,1555.355
303,2025-09-01,1869.08,2,934.54
304,2024-09-01,6777.26,2,3388.63
304,2025-02-01,619.16,1,619.16
304,2025-03-01,3204.77,1,3204.77
304,2025-06-01,1114.76,1,1114.76
305,2024-10-01,3739.94,1,3739.94
305,2024-12-01,3989.59,1,3989.59
305,2025-01-01,6833.049999999999,2,3416.5249999999996
305,2025-03-01,3197.14,1,3197.14
305,2025-05-01,3967.79,1,3967.79
305,2025-06-01,14579.130000000001,4,3644.7825000000003
305,2025-08-01,1054.33,1,1054.33
306,2024-11-01,1758.22,1,1758.22
306,2024-12-01,1114.01,1,1114.01
306,2025-04-01,3270.13,1,3270.13
306,2025-05-01,4336.02,1,4336.02
306,2025-07-01,4816.08,1,4816.08
306,2025-08-01,543.56,1,543.56
306,2025-09-01,392.03,1,392.03
307,2025-02-01,4429.74,1,4429.74
307,2025-03-01,2824.24,1,2824.24
307,2025-05-01,4258.57,1,4258.57
308,2025-03-01,191.05,1,191.05
308,2025-04-01,1180.55,1,1180.55
308,2025-07-01,4802.49,2,2401.245
309,2024-11-01,4187.93,2,2093.965
309,2025-03-01,1524.19,1,1524.19
309,2025-05-01,497.14,1,497.14
309,2025-07-01,1328.5,1,1328.5
309,2025-08-01,4311.15,1,4311.15
310,2025-04-01,2222.41,1,2222.41
310,2025-07-01,2385.15,1,2385.15
310,2025-09-01,4908.05,1,4908.05
311,2024-12-01,2636.59,1,2636.59
311,2025-02-01,7022.040000000001,2,3511.0200000000004
311,2025-06-01,1081.29,1,1081.29
311,2025-07-01,3041.77,1,3041.77
311,2025-08-01,1701.87,1,1701.87
312,2025-08-01,3277.26,1,3277.26
313,2024-12-01,3410.88,1,3410.88
313,2025-01-01,604.68,1,604.68
313,2025-02-01,1466.93,1,1466.93
313,2025-03-01,859.58,1,859.58
313,2025-04-01,481.46,1,481.46
313,2025-06-01,1516.35,1,1516.35
314,2024-09-01,2301.23,1,2301.23
314,2024-10-01,1491.93,1,1491.93
314,2024-12-01,2227.22,1,2227.22
314,2025-02-01,4427.37,1,4427.37
314,2025-08-01,4857.66,1,4857.66
315,2024-10-01,819.42,1,819.42
315,2024-12-01,3706.02,1,3706.02
315,2025-02-01,1597.03,1,1597.03
315,2025-03-01,3948.63,1,3948.63
315,2025-04-01,493.88,1,493.88
315,2025-08-01,3830.63,1,3830.63
316,2024-10-01,4924.83,1,4924.83
316,2024-11-01,4850.4400000000005,3,1616.8133333333335
316,2025-03-01,2457.64,2,1228.82
317,2025-02-01,1994.27,1,1994.27
317,2025-03-01,3654.72,1,3654.72
317,2025-04-01,4985.94,1,4985.94
317,2025-05-01,1620.48,1,1620.48
317,2025-07-01,1580.9099999999999,2,790.4549999999999
318,2024-10-01,1916.5,1,1916.5
318,2024-11-01,4030.68,1,4030.68
318,2024-12-01,2510.22,1,2510.22
318,2025-04-01,1146.16,1,1146.16
318,2025-05-01,1275.82,1,1275.82
318,2025-08-01,1658.16,1,1658.16
318,2025-09-01,4202.58,1,4202.58
319,2024-10-01,4949.94,1,4949.94
319,2024-11-01,2224.0,1,2224.0
319,2025-02-01,2259.25,1,2259.25
319,2025-05-01,6633.59,2,3316.795
319,2025-08-01,4235.27,1,4235.27
320,2025-01-01,7414.98,2,3707.49
320,2025-03-01,87.22,1,87.22
320,2025-08-01,4373.19,1,4373.19
320,2025-09-01,13810.79,3,4603.596666666667
321,2024-09-01,3173.32,1,3173.32
321,2024-10-01,3189.05,2,1594.525
321,2025-02-01,1964.31,1,1964.31
321,2025-03-01,4054.01,1,4054.01
321,2025-04-01,5093.43,2,2546.715
322,2024-10-01,1000.69,1,1000.69
322,2024-11-01,1168.86,1,1168.86
322,2025-01-01,2620.26,1,2620.26
322,2025-04-01,4344.5,1,4344.5
322,2025-05-01,2130.91,1,2130.91
322,2025-06-01,6418.52,2,3209.26
323,2024-11-01,441.54,1,441.54
323,2024-12-01,2868.05,1,2868.05
323,2025-01-01,1768.33,1,1768.33
323,2025-07-01,4500.64,1,4500.64
323,2025-09-01,2464.11,1,2464.11
324,2024-10-01,4424.22,1,4424.22
324,2025-07-01,338.47,1,338.47
325,2024-11-01,4688.19,1,4688.19
325,2024-12-01,4186.04,1,4186.04
325,2025-02-01,4028.81,1,4028.81
